names,reviews
내가만든미케익 대전점, 아이가 너무 해보고 싶어한 케잌 만들기 들어서는 순 간부터 사장님의 친절한 설명이 좋았어요  아이가 할 수 있도록 최대한 배려해주시고 도와주셔서    아이들 생일마다 본인 케이크 만들기를 하고 있는데 너무 좋은 것 같습니다  본인이 만든 케이크로 생일 파티하면 더 뜻깊은 것 같아요   케이크도 맛    아이가 케익을 만들고 싶어하여 방문하였습니다  케 익을 꾸미기 위한 재료들이 많고 선택하기 쉽게 잘 정 리되어 있어 아이와 함께 고르기 좋았습니다      아이들이 만들기에 어렵지않고 선생님께서 정말 친절 하게 알려주셔서 편안한 시간을 보내고 왔습니다  질 문에 대답도 자세히 해주시고 칭찬도 많이 해    아이와 두번째 방문  사장님 친절하시고 케익도 맛있어요 이모생일과 할아버지생신 생일케익만들었습니다  두 번이나 방문해서 케익을 만들면서 느낀거지만 선생님 도 친절하시고 내손으로 직접만든케익을 선물    너무 친절하셨어요  처음 만드는거라서 어떻게 만들 지 몰라서 당황했는데 설명해주셔서 완전 망할뻔했던 거 어떻게 좀 살려냈습니다  병아리 살려주셔    사장님께서 처음 들어갈때부터 친절하게 맞이해주셨 어요  종류가 너무 많아서 선택장애가 왔지만    재 밌게 할 수 있었어요   요즘 스타일부터 옛날       월 일 오빠생일을 맞이해서 초등 딸아이가 오빠 생 일케익 만들어 주고싶다고 해서 방문한 내가만든미케 익점 아들이 딸기케익을 좋아해서 사장님께 여    사장님께서 너무너무너무 친절하시고 너무좋은 추억 만들었어요 감사합니다 어떤식으로 만들지 가져가면 사장님께서 너무나도 친절하게 알려주십니다      좋은츄억 남기고 가서 기분이 좋아요    케익도 너무 이쁘게 잘나왔고 사장님도 너무 재밌으셨어요   아이랑 특별한체험으로 케이크만들기했어요 너무 기 분좋게 만들고 사장님도 친절하서서 기분좋게 만들고  갑니다 감사합니다 매년 크리스마스면 아이와 함께 방문하고 있어요 갈 때마다 사장님친절은 여전하시구 케익 녹을까바 그런 지 매장두 추어요히히  아이가 갈때마다 너무    처음 만들어봤는데 사장님이 너무 친절하게 설명해주 시고 알려주셔서 어려움없이 여자친구랑 같이 재밋게 만들 수 있었어요  케익도 맛있어서 다음에도     아이와 함께 하기에 좋으네요    친절히 잘 가르쳐주셔서 아이 스스로 잘 했어요   사장님이 정말 친절하시고 차근차근 알려주셔서 이쁜 케이크 만들 수 있었습니다  원래 생크림 케이크를 좋아하지 않는데 여기는 국산 크림을 사용해서    케이크 맛 좋고 디자인도 이쁘고 사장님이 친절하셔서 너무 좋았어요 다음에도 또 가고 싶네요  크리스마스 기념으로 케익 만들러 갔는데 사장님도  너무 친절하시고 꾸밀 수 있는 재료도 많아서 좋았어 요  덕분에 좋은 추억 만들었어요  다음에 또 방    크리스마스 기념해서 초등 아이랑 다녀왔어요  친절 하게 설명도 잘해주시고 꾸미기 재료도 많아서 아이 가 너무 재미있게 체험했네요 특별한 날 방문    친절한 사장님과 좋은추억 만들고 갑니다   아이들과 체험하러 가는 것도 좋고 데이트도 괜찮을 듯 해요 생일케이크를 직접 만들어보는 특별한 경험  너무  친절하게 설명해주시고 알려주셔서 즐겁게 체험했습 니다 케이크도 맛있어요      이색데이트장소로 추천합니당   사장님 넘 친절하고 제품종류 많아서 금손들은 이쁘게 만들수있을꺼에요    케익 맛있습니다   친절하게 잘알려주셔서 너무 재밌었어요  수요일  시 즈음 방문  직접 케이크를 꾸며보고 싶어 갔는데 테이블도 많았고 공간도 넓었음  주말엔 예약 하고 가는것도 괜찮을듯  초코펜이나 초콜릿      아이들과 함께 생신 케익 만들러 갔어요 여기만 무지 개시트있어서 세종에서 대전시내까지 가서 만들고 왔 네요 의미있는 케이크 만들 수 있고 편한시간    기념일이라 이번에는 케이크를 만들어보자   하고 무작정 갔는데 사장님께서 너무 친절하시고 잘 도와주셔서 재밌고 예쁘게 잘 만들고 왔습니당 사장님 친절하시고 케이크도 맛있어요   아이랑 특별한 경험 쌓고싶은 분들 추천합니당    세 아이가 너무너무 좋아했어요     너무 친절하셨어용    덕분에 부모님 케익 잘 만들어 갑니다   부모님께서도 엄청 좋아하셨어요  너무 친절 히 알려주시고  친근하게 응대해주셔서 편하게    친구랑 크리스마스 케이크 만들었어요 진짜 재밌었 고 좋은 추억됐어요 사장님도 정말 친절하시고 데코 종류도 많아요  가족 친구 연인 누구와 함께 가    짝꿍 생일이라 케익 만들아 주고 싶어거 방문했는데 어렵지만 잘 만들어 아요    사장님도 친절하시고      너무 친절하게 해주셔서 감사했어요  예약하고 이용하시면 좋으실 것 같아요  너무 저렴하게 케이크 잘 만들었어여        너무 친절하고 재밌어용 또올게여 레터링 케이크 당일 제작을 맡기려다 역시나 받아주 는 곳이 없어서    직접만들기라도 해야겠다 싶어 서 찾아갔어요   호       원 나왔고 당연히 맡    사장님 너무 친절하시고 세세하고 잘 알려주셔서 즐겁게 만들고 갑니다  다음번 케익 만들때도 방문할꺼 같아요   사장님 친절하시고 잘 설명해주셔요    평일에는 예약 없이 가도 괜찮을것 같아요   가격도 저렴하구 사장님도 친절하시구 또 너무 이쁘 게 특별한케이크 선물할 수 있어서 좋았어요     케이 크 만들면서 재밌다구 백번말함    진짜 동    사장님이 친절하게 케익만드는 법 잘 가르쳐주시고  도움도 주셔서 예쁜 케익 만들었습니다  친구가 생일이어서 만들었는데 너무 좋아하네요  케이크를 만드는 동안 사장님께서 친절하게 잘 알려 주시고 마감시간이 지났는데도 차근차근히 알려주셔 서 죄송하면서도 감사했습니다  맛은 정말     너무너무 재밌었고 저렴하게 기념일 데이트 했어요 추천드립니다   아이가 케이크 만들기에 참여해서 정말 좋아했어요 좋은 추억이 된것 같아요    일 기념 케이크 만들러 왔는데 사장님이 너무 친 절하시고 재밌었어요  기념일 데이트로 추천합니당    사장님이 재밌으세용    좋은 추억 만들고 갑니당 진짜 너무 잘만든거 같아서 뿌듯해요  사장님도 친절하시고 열심히 만들다 보니 시간 가는줄 몰랐네용  사장님이 친절해서 좋아요   데이트하기 좋네요  여자친구 생일 기념으로 같이와서 캐이크 만들어봤는 데 사장님이 하나부터 열가지 섬세하게 알려주시고 친절하게 봐주셨어요 집중해서 만드느라  시    케이크를 제가 원하는 디자인으로 데코해서 선물할  수 있어서 특별하고 좋아요  사장님께서 친절하게 설 명해주시고 도와주셔서 만족스럽게 잘 만들 수    재밌게 잘 만들다갑니당    너무 친절하시고 좋았어요  가성비 최고입니다  직 접 만든 케잌으로 저녁에 홈파티하면 아주 좋아요    딸램이 너무 좋아해서 다음에 또 가서 해줘야겠어요  딸이조아하긴햇네요 담에도예약하고갈께요 신랑도그런곳이잇냐고 하더라구영 아이와 함께 즐거운시간 보냈습니다  사장님도 화이팅넘치시고 친절하셨어요 감사합니다    직원분들도 너무너무 친절하시고 가성비 좋게 잘 만들었습니당  마음대로 만들 수 있어서 너무 좋아요  직접 케익을 만들어서 먹으니 특별한 경험이었어요  즐거웠습니다  아이들과 좋은 추억만들었어요   사장님 친전하시고 또 올께요     금방 준비해주셔서 바로 만들고 나왔어요 아이들도 좋아하고 저도 오랜만에 재밌었습니다   케이크 직접 만드는 거 처음이어서 어렵긴 했지만 사 장님이 친절하게 하나하나 알려주셔서 만족스러운 결 과물이 나왔어요  주문제작 케이크보다 더 의    사장님이 너무친절하시고 옆에서 많이 도와주셔서 이쁘게만들었어요 가격도 괜찮아서 편하게 만들러오기 좋아용    케이크 처음으로 만들러 왔는데 청결하고 이쁘고 재미있고 재밌는 하루가 된 것 같아요  완전 친절하시고 재밌고 좋았어요     일 기념으로 갔는데 사장님께서 너무 친절하시고 너무 재밌게 체험하고 왔습니다   잘 못만들어도 좋은 추억이 되어서 진짜 체험하면 너무 좋을    두번째로 왔는데 여전히 사장님이 친절하셔서 편하고 예쁘게 만들었습니다  생일케이크를 만들기 위해 찾다가 오게 되었는데 친절하시구 꾸밀게 많아서 좋았어여 또 올 거에요    애기가 케잌만들기가 하고싶다고해서 검색해서 갔어요 사장님이 친절하게 잘 알려주셔서 빠르게 만들고 아이가 만족하며 나왔네요 가격도 괜찮아요 케이크 만들기는 처음이었는데 사장님이 너무 친절하 고 세심하게 가르쳐주셔서 편했어요   재미있어보여 서 했던거라 솔직히 맛은 기대 안했는데 생크    재미있게 잘 했어요  시간 가는줄 모르게 잘 했어요  결과물도 넘 좋아요  아들 생일 케잌 잘 만들어서 생파 잘했어요 생일 당일 에 만들어서 파티하니까 기억에도 남고 좋네요   케 잌도 순식간에 순삭이었어요   담에 또 올게요     생일날 특별한 이벤트로 좋은시간 보낼수있었어요  티아라케잌이랑 과일케잌 만드는데 재료도 풍부하고 짤주머니도 종류별로있어서 다양한모양으로     사장님 너무 친절하시고 좋으세요   너무 놀란게 요새 이런 레터링케이크 요만한 사이즈면  만원 그냥 넘 는데 이렇게 가성비 대박이라니 혁신적이었어    아이가 케이크를 만들어 보고 싶다고 해서 검색해서  왔어요  아이랑 함께 만들어봤는데 정말 재미있는 경 험이었네요  먹어보니 맛도 좋구요   케이크     집에서 직접 만들려고 했는데 재료비도 비싸고 크림 도 자꾸 녹고  흘러내려서 직접 만들러왔는데 내맘 대로 커스팅도 가능하고 크림 녹는이유도 친절    사장님이 친절하시고 케이크가 맛잇어요  다음에 또 오고 싶어요    케이크 처음 만들어보는데 사장님께서 하나하나 자세 하고 쉽게 알려주셔서 금방 만들었어요 케이크도 예 쁘게 나와서 좋습니다    다음에도 또 방문할게요  좋은 가격으로 케이크만들기 너뮤 좋운것같아요   친절하시고 국산크림이라 맛잇어요 감사합니다     아이랑 즐거운시간 보내고 왔습니다   정말 합리적인 가격으로 잊지못할 추억 만들었습니다  케잌 만들기 꼭 해보세요  이쁘게 잘 만들옸습니당      너무 친절하시고 아이랑 함께하기 좋아요  친절하시구  데이트하기 너무 좋아요    기억남는 추억입니다   사장님이 너무 너무 착하세요      재밌어용  겁나 웃었네요 좋아용 연인과 추억만들기 좋습니당 크리스마스 아들친구랑 추억만들기 성공  생크림 넘 맛있고 직접 만들고 꾸미고 뿌듯하네요   사장님이 너무너무 친절하셔서 들어오고부터 나갈때 까지 웃는 얼굴로 즐겁게 만들고 왔습니다   세세하 게 설명해주시고 친절하게 대해주셔서 부담없    친절하시고 좋앗어용 우선 사장님께서 너무 친절하시고 처음인 저희에게 하나 하나 친절히 잘 알려주셔서 너무 재미있게 배웠 고  소중한 날 또 하나의 좋은 추억 만들고 갑니    아이와 함께와서 즐거운 추억만들었어요 좋아요  사장님도 친절하게 잘 도와주셨어요 너무조아용   사장님이 친절하게 설명도 해주시고 어려워하면 같이 만들어주시고 돈 절약까지 시켜주십니다    최대한 저렴한 선에서 만들 수 있게 해주셨어요    나중    남자친구 케이크 만들러왔는데 좋아요   너무 재밌고 추억이 되었어요 이쁘게 잘 만들었습니당  가성비두 좋고 사장님도 친절해서 다 좋아용 매년 오는 곳인데 항상 케이크 잘 만들고 가요  친절하시고 좋은 시간 보냈습니다    시간   분동안 너무 재밌었어요  다음에도 또 방문할게요  친절하게 설명해주시고  가성비 좋습니다       또 올게요      수입산 아니고 국산 생크림이여서 맛있어용 사장님니 진짜 재밌고 친절해서 재밌게 만들어떠용 사장님께서 설명도 친절히 해주시고 만드는 법도 쉽게 알려 주셔서 재밌게 만들었어요  친구랑 놀거나 데이트 장소로 좋은 것 같아용 케이크 만들기도 재밌고 넘 조아요  데이트 코스 필수코스 사장님이 친절하시고 케이크도 너무 맛있어요    잘 만들었습니다  매번 추억을 만드는 곳  잘 못만들어도 추억을 함께 만드는 곳이에요  기념일때마다 와서 만드는데 사장 님이 하나부터 열까지 정말 친절하게 알려주시    사장님이 너무 친절하시고 너무 재밌었어요  친철하시고 이런곳이있어 체험하고 좋았어요 케이크 너무 잘 만들었어요   사장님께서 친절히 도와주셨습니당   재밌고 사장님이 친절히 잘알려주세요   처음으로 케익 만들어봤는데 사장님께서도 엄청 친절히 알려쥬시고 엄청 친절하세요   남편이랑 좋은 추억 만들고 갑니당      늦게 예약을했는데도 친절하게 하나하나 다 알려주시고 너무 좋았어요  다음에 또 방문 예정이에요   남자친구랑 생일로 방문 했는데  사장님이 너무 친절 하시고 케이크 만들기도 편했어요    다음에 또 올게요 감사합니다  너무 친절하시고 좋아요     사장님이 친절하게 설명해주셔서 예쁘게 잘 만들었습니다    생일이라서 남친이랑 같이 케이크 만들었는데 너무 재미있었고 사는 것보다 직접 만드는게 훨씬 가성비 좋은 것 같아요   사장님이 넘 친절하세요   사장님이 굉장히 잘 가르쳐 주시고 케이크가 맛있어요    사장님이 너무 착하시고 귀여우시고 친절하게 알려주셔서 시간 가는 줄 몰랐어요  감사합니다   처음 가는 곳이었는데 처음부터 끝까지 잘 알려주시고 저렴한 가격으로 주문제작 케이크 만들 수 있어서 좋았어요  다음에 또 필요하면 만들러 갈게요 
